teamID,gameID,shotsOnTarget,shots,goals,location,deep,ppda,fouls,corners,yellowCards,redCards,result
80,3409,4,9,2,a,11,15.8636,8,4,1,0,W
83,3410,5,12,1,h,10,9.875,9,12,2,0,W
75,3410,3,7,0,a,4,23.7692,13,1,4,0,L
73,3411,9,22,3,h,6,5.4828,20,5,4,0,W
81,3411,7,16,2,a,10,6.4231,15,6,2,0,L
74,3412,6,17,0,h,5,13.2222,7,7,2,0,D
89,3412,1,11,0,a,3,16.8235,10,3,1,0,D
93,3413,2,6,1,h,2,7.88,15,3,3,0,W
77,3413,4,10,0,a,7,8.8571,11,5,3,0,L
80,3414,9,24,4,h,16,16.5455,7,8,2,0,W
90,3414,3,9,3,a,0,11.0435,12,3,4,1,L
78,3415,1,6,0,h,2,8.4848,13,2,3,0,L
82,3415,4,18,1,a,8,3.3636,15,11,3,0,W
72,3416,5,16,3,h,4,9.7222,8,4,1,0,W
76,3416,2,5,0,a,2,17.2632,12,6,2,0,L
91,3417,7,15,2,h,7,10.5789,14,2,3,0,W
84,3417,3,11,1,a,3,13.1875,5,7,1,0,L
88,3418,1,12,0,h,2,5.6296,8,8,1,0,D
85,3418,2,5,0,a,2,17.3,11,1,3,0,D
87,3419,3,10,2,h,7,10.7692,12,11,2,0,W
92,3419,1,11,1,a,5,12.6667,16,1,2,0,L
76,3420,8,12,3,h,4,20.3889,5,4,1,0,W
83,3420,2,11,1,a,9,4.9474,6,5,0,0,L
81,3421,7,20,2,h,8,7.6364,10,6,0,0,L
75,3421,5,11,3,a,6,15.5,14,5,1,0,W
82,3422,6,12,2,h,8,10.6957,12,5,3,0,W
74,3422,3,8,1,a,5,9.1304,13,1,3,0,L
77,3423,5,14,0,h,4,9.7059,14,3,2,0,D
92,3423,3,16,0,a,7,13.7778,7,5,1,0,D
85,3424,1,5,1,h,3,11.8846,16,5,4,1,L
80,3424,7,20,2,a,10,4.9583,11,11,2,0,W
93,3425,3,10,1,h,7,6.9091,9,8,1,0,L
89,3425,6,14,3,a,5,14.7727,8,3,1,0,W
88,3426,3,13,1,h,14,6.2143,14,9,3,0,D
87,3426,4,13,1,a,16,17.7,7,8,3,0,D
72,3427,8,14,4,h,10,10.0,9,5,2,0,W
91,3427,0,6,0,a,3,12.3,7,8,0,1,L
78,3428,0,7,1,h,4,12.0625,8,3,0,0,W
90,3428,2,6,0,a,6,7.8235,15,2,2,0,L
73,3429,6,12,2,h,5,8.8929,10,2,0,0,W
84,3429,1,10,0,a,3,9.8333,9,4,2,0,L
83,3430,3,8,2,h,6,7.6471,8,3,3,0,D
88,3430,5,14,2,a,5,6.7,15,8,2,0,D
92,3431,2,13,0,h,3,16.619,9,3,2,0,L
82,3431,7,19,2,a,7,9.0,6,7,0,0,W
80,3432,11,24,1,h,26,4.4286,12,9,3,0,L
78,3432,3,8,2,a,4,13.2941,14,3,2,0,W
91,3433,3,7,2,h,2,11.0435,16,5,2,0,W
81,3433,4,12,1,a,3,8.1739,9,5,2,0,L
75,3434,10,23,2,h,4,13.3529,7,10,1,0,W
85,3434,2,10,0,a,6,9.05,11,4,4,0,L
87,3435,6,10,3,h,3,6.75,17,2,1,0,W
72,3435,4,9,1,a,5,10.8571,10,3,3,0,L
89,3436,3,18,0,h,8,4.125,15,6,3,0,D
76,3436,1,3,0,a,3,22.625,13,1,3,0,D
74,3437,4,14,0,h,7,10.375,14,6,1,0,D
73,3437,3,12,0,a,4,15.6522,8,3,0,0,D
84,3438,3,15,0,h,5,7.8,9,11,2,0,D
93,3438,1,8,0,a,5,11.3889,16,3,3,0,D
90,3439,10,23,1,h,9,6.8947,12,13,1,0,W
77,3439,3,11,0,a,1,11.8235,8,9,3,0,L
83,3440,8,21,3,h,16,7.3333,11,5,2,0,W
81,3440,2,7,0,a,1,20.05,5,0,2,0,L
92,3441,3,7,1,h,2,6.2414,9,3,3,0,W
85,3441,2,15,0,a,5,7.7083,16,5,2,0,L
91,3442,5,17,4,h,8,10.913,13,8,2,0,W
93,3442,4,12,2,a,4,8.1538,12,4,1,0,L
90,3443,2,9,2,h,6,17.3333,11,5,1,1,W
76,3443,2,17,0,a,10,10.7692,14,6,4,0,L
84,3444,1,4,1,h,3,20.1875,7,5,1,0,L
82,3444,8,18,3,a,19,5.9,8,7,1,0,W
75,3445,8,19,2,h,4,12.5,12,5,0,0,W
77,3445,3,15,0,a,3,6.7857,13,6,1,0,L
89,3446,3,18,1,h,14,7.8462,10,6,1,0,D
72,3446,4,11,1,a,4,15.3333,18,5,4,1,D
74,3447,9,25,3,h,18,4.5,16,11,2,0,W
78,3447,3,17,1,a,7,9.6667,11,11,1,0,L
80,3448,4,10,2,h,7,16.95,10,2,1,0,W
88,3448,7,17,1,a,6,9.9583,14,9,3,0,L
87,3449,8,20,2,h,6,4.6944,11,7,1,0,D
73,3449,2,8,2,a,1,23.3333,8,2,1,0,D
73,3450,1,11,1,h,2,14.2,7,4,2,0,L
80,3450,5,15,3,a,14,18.125,11,4,3,0,W
85,3451,4,9,1,h,1,16.75,7,5,0,0,L
87,3451,4,14,2,a,6,8.5,11,8,2,0,W
77,3452,4,9,0,h,5,10.8846,14,4,1,1,L
89,3452,9,18,3,a,9,5.2273,20,5,5,0,W
82,3453,6,19,4,h,6,6.6364,12,7,0,0,W
90,3453,2,8,0,a,1,14.6111,12,5,1,0,L
76,3454,6,17,0,h,8,13.125,12,7,2,0,L
74,3454,3,10,1,a,10,5.88,12,3,2,0,W
81,3455,6,14,1,h,5,7.0625,12,4,5,0,W
84,3455,1,5,0,a,5,13.0,12,3,1,0,L
93,3456,5,12,0,h,4,13.5,9,4,0,0,D
92,3456,2,7,0,a,4,12.1739,12,3,3,0,D
88,3457,7,23,3,h,11,7.625,6,7,0,0,W
91,3457,1,7,1,a,6,21.7368,8,3,2,0,L
72,3458,7,12,4,h,7,9.0,8,4,2,0,W
75,3458,4,6,2,a,1,13.6522,15,6,2,0,L
78,3459,6,17,3,h,10,11.5714,11,5,0,0,W
83,3459,3,11,0,a,10,4.35,10,8,1,0,L
89,3460,3,9,2,h,3,6.4872,16,1,3,0,W
80,3460,0,5,0,a,3,4.9189,20,3,3,0,L
93,3461,5,13,1,h,10,14.0,11,2,2,0,L
83,3461,4,12,2,a,8,4.1944,16,4,2,0,W
74,3462,1,8,0,h,4,15.8696,9,3,3,0,L
88,3462,5,18,3,a,8,12.8947,8,8,0,0,W
85,3463,4,14,3,h,9,8.9231,12,3,0,0,W
91,3463,3,14,1,a,5,8.2,5,7,2,0,L
77,3464,4,14,2,h,6,9.0385,14,8,1,0,D
81,3464,3,7,2,a,3,12.8667,10,1,0,1,D
82,3465,14,24,4,h,15,8.6842,8,13,0,0,W
73,3465,1,5,0,a,5,22.75,10,1,1,0,L
90,3466,7,15,1,h,1,13.4667,8,6,0,0,W
84,3466,4,13,0,a,7,12.2609,13,2,0,0,L
72,3467,7,29,3,h,7,5.04,15,6,2,0,W
92,3467,6,13,1,a,5,10.375,14,7,0,0,L
78,3468,4,15,2,h,7,5.1304,10,8,0,0,D
75,3468,2,6,2,a,4,6.4839,16,5,2,0,D
76,3469,2,7,0,h,2,16.05,15,4,3,0,L
87,3469,2,15,1,a,5,5.7308,9,4,1,0,W
83,3470,13,36,2,h,23,8.0,15,17,4,0,W
77,3470,2,6,0,a,4,22.1667,10,3,2,0,L
73,3471,10,21,4,h,12,7.12,4,4,0,0,W
93,3471,2,5,0,a,2,20.0714,14,3,2,1,L
92,3472,0,8,0,h,4,6.5,17,3,2,0,L
89,3472,6,12,2,a,8,7.9565,16,3,1,0,W
80,3473,7,17,4,h,23,20.4286,13,6,2,0,W
74,3473,4,12,2,a,6,14.9375,9,7,2,0,L
91,3474,3,8,2,h,0,27.6429,10,4,3,1,W
90,3474,2,14,0,a,4,5.5185,11,7,1,0,L
75,3475,5,12,1,h,2,11.6552,11,4,3,0,L
82,3475,12,26,6,a,9,7.6667,8,4,1,0,W
87,3476,1,14,1,h,10,3.8636,8,4,1,0,L
78,3476,3,7,2,a,4,10.7333,10,3,2,0,W
88,3477,10,21,3,h,14,5.0,8,7,1,0,W
76,3477,2,5,1,a,0,26.7857,11,1,2,0,L
84,3478,6,10,2,h,3,13.65,5,11,2,0,W
85,3478,3,9,0,a,9,16.2,14,4,2,0,L
81,3479,3,15,0,h,2,14.0417,9,8,2,0,D
72,3479,0,4,0,a,2,7.4167,15,4,3,0,D
78,3480,5,15,0,h,9,7.0,11,14,2,0,L
92,3480,3,9,2,a,10,9.75,12,4,0,0,W
72,3481,3,12,0,h,2,9.52,13,2,3,0,L
80,3481,5,11,3,a,9,16.1875,11,4,4,0,W
89,3482,6,12,1,h,5,12.4444,11,5,2,0,D
84,3482,4,12,1,a,10,14.85,13,2,2,0,D
93,3483,6,14,2,h,4,16.0,9,4,4,0,D
88,3483,4,22,2,a,10,6.6471,9,11,4,0,D
74,3484,2,11,0,h,6,6.1429,9,6,0,0,D
91,3484,1,9,0,a,11,9.0714,13,6,3,0,D
85,3485,4,19,0,h,14,8.0385,12,5,1,0,D
81,3485,4,12,0,a,3,11.7391,3,3,0,0,D
77,3486,5,17,0,h,13,7.6296,13,6,3,0,L
73,3486,7,15,1,a,12,6.5417,9,5,2,0,W
82,3487,11,20,2,h,10,14.4,7,14,1,0,W
83,3487,4,12,0,a,3,8.0833,15,5,3,0,L
90,3488,2,9,0,h,2,16.6471,11,3,3,0,L
87,3488,8,12,1,a,7,9.1739,9,5,1,0,W
76,3489,4,16,0,h,10,7.0526,14,5,2,0,L
75,3489,1,6,1,a,2,8.0435,9,6,2,0,W
83,3490,4,9,2,h,8,16.0526,14,5,1,0,W
89,3490,4,10,0,a,3,15.2778,10,9,0,0,L
73,3491,2,12,2,h,3,10.8889,10,0,2,0,D
85,3491,3,14,2,a,4,9.6897,15,7,0,0,D
92,3492,4,14,2,h,7,7.1875,9,5,1,0,D
76,3492,3,11,2,a,2,11.1765,14,8,3,0,D
80,3493,7,21,3,h,16,22.4615,8,8,0,0,W
93,3493,1,2,0,a,2,10.4242,21,1,2,0,L
91,3494,6,16,0,h,7,6.6842,10,7,3,0,L
77,3494,5,12,2,a,7,18.8462,8,4,1,0,W
75,3495,5,11,3,h,5,9.7143,8,10,0,0,W
90,3495,7,14,0,a,6,8.25,10,1,0,0,L
87,3496,8,17,0,h,12,6.52,9,3,1,0,D
74,3496,0,4,0,a,2,12.3043,4,6,3,0,D
88,3497,12,26,5,h,21,5.2083,12,9,1,0,W
78,3497,2,5,0,a,2,13.9048,8,3,3,0,L
84,3498,4,9,1,h,4,23.6,5,9,0,0,W
72,3498,2,9,0,a,5,10.5263,13,5,0,0,L
81,3499,5,13,1,h,7,16.8333,8,3,4,0,W
82,3499,5,11,0,a,4,7.3125,9,7,2,0,L
73,3500,6,18,2,h,14,9.9,6,7,0,0,W
92,3500,3,14,1,a,6,9.0357,11,1,1,0,L
78,3501,4,12,4,h,6,10.0417,13,3,3,0,W
91,3501,0,9,0,a,7,4.1765,14,7,5,0,L
72,3502,6,15,1,h,5,7.2857,7,9,0,0,W
90,3502,2,14,0,a,7,14.65,11,8,3,0,L
88,3503,5,17,2,h,13,6.2609,12,9,3,0,W
75,3503,4,9,1,a,3,11.8077,16,3,3,0,L
93,3504,3,14,1,h,8,14.4762,19,6,3,0,L
74,3504,4,14,2,a,4,8.1818,11,3,0,0,W
85,3505,4,10,1,h,4,12.4815,13,7,1,0,L
83,3505,6,10,4,a,9,7.8235,7,6,2,0,W
77,3506,4,13,0,h,4,9.48,13,8,4,0,L
84,3506,3,3,2,a,2,17.2857,6,4,0,0,W
82,3507,7,14,2,h,6,8.5217,14,8,1,0,W
89,3507,2,8,1,a,3,21.4286,15,3,2,0,L
76,3508,2,7,0,h,4,21.4167,13,5,3,0,L
80,3508,5,24,1,a,16,13.8889,8,8,0,0,W
81,3509,3,10,0,h,0,24.2667,5,4,2,0,L
87,3509,11,26,4,a,11,10.0,10,6,0,0,W
83,3510,9,17,3,h,15,12.4118,10,4,2,1,W
72,3510,7,22,1,a,10,15.125,15,6,4,0,L
92,3511,1,9,1,h,6,12.0,11,2,2,0,L
81,3511,4,14,2,a,5,9.0,14,5,2,0,W
80,3512,8,28,5,h,27,10.3529,8,11,1,0,W
77,3512,3,7,1,a,0,12.8,15,1,1,0,L
91,3513,4,10,1,h,3,13.6957,14,2,0,0,L
82,3513,14,19,7,a,19,9.3182,5,3,0,0,W
75,3514,4,20,1,h,11,8.56,11,9,4,0,D
73,3514,4,10,1,a,3,8.8182,10,1,1,0,D
87,3515,10,25,3,h,14,4.76,13,3,0,0,W
93,3515,3,9,0,a,3,23.0556,8,3,1,0,L
89,3516,2,9,2,h,3,9.8889,16,3,2,0,W
78,3516,1,6,0,a,8,10.1379,10,6,0,0,L
74,3517,6,15,0,h,12,5.4444,12,4,2,0,L
85,3517,3,14,1,a,7,12.7727,10,10,4,0,W
84,3518,2,12,2,h,5,9.0,8,7,1,0,W
76,3518,5,16,1,a,5,25.0714,10,4,1,0,L
90,3519,3,6,0,h,1,26.9286,12,4,1,0,L
88,3519,9,15,5,a,15,7.16,10,5,0,0,W
108,3520,2,6,1,h,1,9.8636,13,6,1,0,W
100,3520,4,13,0,a,10,8.5313,17,2,3,0,L
105,3521,9,23,2,h,14,4.7143,15,9,1,0,W
102,3521,2,9,1,a,3,10.4146,16,3,0,1,L
99,3522,3,12,1,h,5,12.56,19,3,3,0,L
106,3522,4,9,2,a,4,4.3235,12,7,2,0,W
114,3523,3,4,1,h,2,22.2667,10,1,4,0,L
110,3523,4,22,2,a,10,4.44,15,14,3,0,W
104,3524,2,7,0,h,3,10.5926,17,1,2,0,D
113,3524,1,24,0,a,11,7.3,18,8,3,0,D
96,3525,5,22,1,h,8,3.931,15,14,2,0,W
115,3525,1,3,0,a,3,18.1053,11,0,2,0,L
101,3526,4,10,0,h,0,5.4839,12,2,2,0,L
95,3526,3,15,1,a,9,5.8,13,8,4,0,W
109,3527,2,7,1,h,1,11.5833,21,4,1,0,L
107,3527,7,18,4,a,13,19.3125,14,3,1,0,W
111,3528,4,29,1,h,5,5.9512,6,11,0,0,W
116,3528,1,7,0,a,3,16.0588,12,3,1,1,L
98,3529,4,13,3,h,10,11.0769,11,6,1,0,W
97,3529,2,7,0,a,2,11.9677,13,2,2,0,L
115,3530,6,17,0,h,8,10.2174,14,6,2,0,L
97,3530,7,14,1,a,9,15.4167,14,5,4,0,W
106,3531,14,31,3,h,15,4.6667,12,12,0,0,W
109,3531,4,5,1,a,2,15.3529,16,2,3,0,L
116,3532,12,20,4,h,4,16.0667,8,3,3,1,W
101,3532,4,12,1,a,6,7.3448,13,14,2,0,L
102,3533,2,17,0,h,6,6.2963,8,6,3,0,D
108,3533,2,14,0,a,5,9.4,9,8,3,0,D
104,3534,7,14,4,h,6,12.375,14,8,2,0,W
100,3534,3,14,1,a,2,16.6111,11,3,2,0,L
105,3535,9,23,3,h,9,8.2609,10,6,1,0,W
114,3535,2,8,1,a,2,17.64,14,2,3,0,L
99,3536,5,10,0,h,5,14.7059,16,4,2,0,L
95,3536,4,13,1,a,6,7.2727,17,7,1,0,W
96,3537,5,21,2,h,15,4.98,17,7,5,0,W
107,3537,3,9,1,a,2,11.3333,18,3,2,0,L
110,3538,6,16,2,h,4,6.9444,22,3,3,0,W
98,3538,4,11,1,a,1,8.2667,20,7,5,0,L
113,3539,7,17,2,h,8,12.28,11,6,5,0,D
111,3539,8,23,2,a,7,9.2105,11,6,1,1,D
109,3540,6,17,0,h,10,8.6944,18,2,3,0,L
110,3540,6,10,3,a,3,11.0,18,8,2,0,W
111,3541,4,13,1,h,6,10.7931,15,7,4,0,L
105,3541,5,9,2,a,6,11.1538,16,1,4,0,W
98,3542,2,7,2,h,8,10.4231,10,0,0,0,W
96,3542,2,11,0,a,6,13.2571,19,4,3,0,L
100,3543,0,6,0,h,1,8.5,23,7,5,1,L
106,3543,6,16,1,a,12,5.7857,13,12,1,1,W
101,3544,4,10,2,h,6,5.0769,18,7,1,0,D
115,3544,6,14,2,a,1,12.5455,9,5,2,0,D
114,3545,5,19,1,h,2,9.68,12,5,4,0,L
104,3545,5,16,3,a,4,6.3871,23,6,5,0,W
97,3546,5,9,2,h,6,11.2857,11,2,2,0,W
113,3546,2,9,0,a,3,9.5263,11,9,2,0,L
108,3547,1,5,1,h,3,10.0,18,7,4,0,W
99,3547,2,9,0,a,6,7.7222,17,3,4,0,L
107,3548,6,13,1,h,4,8.36,13,5,1,0,W
102,3548,3,13,0,a,3,8.1923,20,5,3,0,L
95,3549,6,18,1,h,7,9.1154,8,5,1,0,W
116,3549,0,8,0,a,5,11.5417,15,4,3,1,L
96,3550,8,28,0,h,14,5.8718,16,10,2,0,L
109,3550,2,7,1,a,2,20.0714,8,3,2,0,W
106,3551,7,17,3,h,8,6.3143,13,11,1,0,W
114,3551,4,10,0,a,1,13.0909,12,3,1,0,L
113,3552,4,12,1,h,2,8.3448,19,2,1,0,D
107,3552,8,17,1,a,14,6.0,18,6,2,0,D
116,3553,6,19,1,h,5,8.6364,15,3,2,0,D
97,3553,2,8,1,a,6,10.8889,18,2,3,2,D
102,3554,7,18,3,h,7,10.5,19,7,2,0,W
95,3554,10,16,2,a,7,6.1852,14,7,3,0,L
115,3555,7,14,4,h,7,10.6129,13,8,3,0,W
108,3555,3,5,1,a,5,7.5,14,1,1,0,L
110,3556,8,22,3,h,10,10.2778,10,5,3,1,D
101,3556,3,7,3,a,4,14.4286,20,0,4,0,D
104,3557,3,8,0,h,5,11.8276,18,5,3,0,L
98,3557,5,14,2,a,7,11.0476,13,6,1,0,W
99,3558,5,12,2,h,9,17.0952,9,2,3,0,W
111,3558,5,12,1,a,4,6.5714,13,7,2,0,L
105,3559,10,19,1,h,10,5.1034,6,14,0,0,D
100,3559,2,3,1,a,0,47.1429,9,2,3,1,D
97,3560,7,17,1,h,2,15.96,10,3,2,1,L
105,3560,9,14,7,a,8,25.1538,9,0,3,1,W
111,3561,6,20,0,h,17,5.2857,16,8,3,1,L
102,3561,3,7,1,a,5,20.5,12,3,2,0,W
101,3562,4,15,0,h,4,13.1538,14,8,2,0,L
104,3562,3,7,1,a,2,10.7826,7,9,1,0,W
108,3563,2,10,1,h,3,9.7273,17,2,6,0,D
113,3563,4,9,1,a,3,5.8621,23,3,4,0,D
109,3564,0,6,0,h,1,5.9231,20,5,2,1,D
99,3564,1,12,0,a,2,11.2632,21,6,1,0,D
107,3565,5,13,2,h,3,5.8684,18,6,4,0,W
116,3565,0,4,0,a,3,8.3824,18,4,2,0,L
114,3566,6,14,2,h,2,15.9091,13,2,0,0,L
96,3566,10,17,6,a,6,9.1935,16,4,1,0,W
100,3567,4,11,1,h,4,6.95,12,3,2,0,W
115,3567,1,9,0,a,3,8.8824,25,2,2,1,L
98,3568,6,14,1,h,6,11.0,14,6,5,0,W
106,3568,2,12,0,a,2,8.2857,16,8,3,1,L
95,3569,8,23,4,h,11,12.55,10,6,2,0,W
110,3569,2,13,0,a,1,8.12,15,3,3,0,L
115,3570,2,6,0,h,0,25.4545,13,0,0,0,L
98,3570,11,17,2,a,14,4.8947,11,1,1,0,W
97,3571,5,20,0,h,4,8.92,13,7,5,0,L
111,3571,4,5,1,a,4,11.7,14,9,2,2,W
105,3572,8,20,2,h,8,8.9286,7,12,1,0,W
101,3572,3,6,0,a,0,16.4091,11,4,2,0,L
110,3573,6,16,3,h,7,8.1333,13,4,2,0,W
99,3573,4,9,0,a,5,16.0833,15,3,2,0,L
115,3574,4,14,0,h,2,16.0556,15,2,0,0,L
95,3574,3,15,2,a,12,3.6774,14,5,0,0,W
113,3575,9,19,5,h,10,6.6176,20,7,1,0,W
114,3575,5,9,3,a,6,12.8571,12,5,3,0,L
104,3576,5,13,1,h,3,20.0526,16,6,0,1,L
109,3576,7,19,3,a,4,10.1579,7,3,3,0,W
106,3577,8,20,2,h,14,8.0882,21,9,1,0,W
108,3577,3,6,0,a,4,10.2273,12,2,2,0,L
100,3578,5,13,1,h,4,16.04,15,6,3,0,L
107,3578,5,21,3,a,9,7.4815,12,3,1,0,W
102,3579,5,19,3,h,9,6.7692,12,11,2,0,W
97,3579,2,10,1,a,5,13.7143,14,4,4,0,L
116,3580,3,14,0,h,3,12.7667,20,6,2,1,L
98,3580,3,13,2,a,4,7.25,14,1,5,0,W
96,3581,10,23,1,h,7,15.5238,14,5,2,0,D
111,3581,4,9,1,a,5,8.0,14,8,2,0,D
98,3582,7,14,4,h,4,10.9167,12,8,1,0,W
100,3582,3,8,1,a,3,15.6,12,3,1,0,L
107,3583,3,14,1,h,3,7.1304,15,4,2,0,W
115,3583,2,5,0,a,3,7.5385,18,3,5,0,L
108,3584,2,6,1,h,2,12.0476,14,1,3,0,L
96,3584,8,21,2,a,13,8.5758,7,9,1,0,W
97,3585,1,8,0,h,7,6.7059,18,1,1,0,L
106,3585,5,16,1,a,3,5.2571,18,7,4,0,W
114,3586,6,8,5,h,11,15.8889,14,5,2,0,W
101,3586,2,13,0,a,8,7.56,15,9,1,0,L
102,3587,2,13,1,h,7,3.6286,21,4,4,0,D
116,3587,4,10,1,a,6,9.1304,23,4,6,0,D
99,3588,5,10,1,h,5,13.9412,8,7,3,0,L
104,3588,6,14,2,a,5,8.6842,10,8,2,0,W
109,3589,3,13,1,h,5,18.52,11,6,1,0,L
105,3589,6,17,3,a,8,7.125,13,5,0,0,W
95,3590,7,20,4,h,11,12.9524,14,5,0,0,W
113,3590,4,12,1,a,5,10.6818,9,6,2,0,L
111,3591,4,6,2,h,5,17.9524,11,3,3,0,W
110,3591,7,18,1,a,4,6.5938,13,7,2,0,L
105,3592,8,20,0,h,7,7.1538,8,7,1,0,L
107,3592,5,8,2,a,2,18.8095,10,10,1,1,W
101,3593,6,20,1,h,8,23.1765,15,6,1,0,D
97,3593,4,12,1,a,6,9.5,6,2,1,1,D
115,3594,1,18,1,h,4,8.5417,14,6,3,0,L
116,3594,2,8,2,a,2,14.8667,11,1,1,0,W
98,3595,6,24,2,h,14,16.0526,12,3,0,0,W
108,3595,1,6,0,a,2,11.1613,11,1,1,0,L
104,3596,4,12,0,h,13,5.6842,20,14,6,0,L
111,3596,6,13,1,a,12,6.75,17,8,3,0,W
109,3597,8,20,2,h,8,10.1364,12,6,3,0,W
114,3597,3,13,0,a,7,15.2105,16,6,3,0,L
106,3598,4,14,1,h,8,9.4762,12,10,2,0,L
95,3598,5,12,3,a,5,6.625,22,2,2,0,W
100,3599,6,17,1,h,3,11.5185,11,7,2,0,D
102,3599,3,11,1,a,4,6.375,15,5,2,0,D
110,3600,7,19,2,h,8,6.2821,17,9,1,0,D
113,3600,5,13,2,a,7,11.5862,11,6,2,0,D
96,3601,2,8,1,h,11,8.3913,13,5,2,0,W
99,3601,3,13,0,a,1,11.087,17,6,3,0,L
111,3602,6,22,3,h,12,9.1429,17,11,2,0,W
109,3602,3,10,1,a,0,11.5417,15,7,1,0,L
107,3603,4,16,0,h,6,6.5122,18,9,2,0,D
110,3603,2,9,0,a,4,9.3636,15,5,4,0,D
108,3604,2,8,0,h,8,9.7368,7,3,3,0,L
101,3604,4,8,2,a,3,13.3043,23,1,2,0,W
116,3605,4,8,1,h,4,13.4762,10,6,2,0,L
106,3605,10,24,5,a,13,5.8966,13,11,0,0,W
99,3606,5,10,1,h,1,10.8462,17,3,2,0,D
98,3606,3,9,1,a,5,5.6667,20,7,2,0,D
97,3607,3,9,0,h,1,11.3793,9,1,2,0,L
96,3607,6,13,2,a,10,8.7586,19,6,1,0,W
95,3608,4,22,1,h,16,10.52,11,6,3,0,L
105,3608,4,13,2,a,2,11.1852,12,6,2,0,W
113,3609,6,24,3,h,12,6.2857,14,10,0,0,W
100,3609,3,7,1,a,2,19.25,12,1,2,1,L
102,3610,7,19,3,h,6,6.0769,18,7,0,0,W
114,3610,4,10,1,a,10,13.5789,12,2,2,0,L
115,3611,1,16,0,h,5,6.5185,15,8,3,0,D
104,3611,1,9,0,a,4,4.48,11,9,1,0,D
106,3612,8,13,7,h,7,10.8,19,6,3,0,W
107,3612,3,10,1,a,4,9.375,16,7,4,0,L
104,3613,5,13,0,h,5,8.5714,20,7,3,0,L
97,3613,1,11,1,a,7,8.0303,15,7,5,0,W
110,3614,9,26,1,h,7,7.55,8,8,2,0,W
116,3614,5,12,0,a,5,21.4,8,3,1,0,L
105,3615,6,15,3,h,12,3.8519,10,10,1,0,W
115,3615,2,6,0,a,1,46.3077,10,2,3,0,L
109,3616,9,13,4,h,3,11.3333,16,2,0,0,W
108,3616,4,13,0,a,5,10.1111,18,6,1,0,L
98,3617,12,24,2,h,15,9.44,8,10,3,0,W
111,3617,2,6,1,a,3,12.5926,21,2,4,1,L
100,3618,3,9,0,h,2,13.4583,12,5,2,0,L
95,3618,5,15,3,a,5,15.6875,12,4,3,0,W
101,3619,3,7,0,h,2,11.0,16,5,4,0,L
102,3619,4,13,1,a,4,10.6364,6,2,4,0,W
96,3620,5,23,3,h,9,7.5172,20,6,3,0,W
113,3620,2,6,1,a,1,14.95,11,2,1,0,L
114,3621,3,12,1,h,8,6.0,12,4,2,0,L
99,3621,6,10,3,a,6,9.0645,14,3,3,0,W
97,3622,5,18,4,h,9,10.1154,19,8,2,0,W
109,3622,4,11,1,a,2,10.3182,16,3,3,0,L
115,3623,1,11,0,h,3,13.069,16,2,1,0,L
110,3623,10,26,1,a,12,4.1818,14,1,1,0,W
111,3624,5,20,1,h,8,14.2143,7,5,1,0,W
101,3624,2,8,0,a,0,23.1667,14,5,2,0,L
113,3625,5,17,2,h,4,6.9394,19,5,1,0,D
106,3625,4,19,2,a,14,7.2,10,8,0,0,D
102,3626,5,10,0,h,4,11.8333,6,2,1,0,L
98,3626,5,9,1,a,8,15.0476,10,5,1,0,W
116,3627,1,4,0,h,4,8.5667,11,3,3,0,D
96,3627,4,14,0,a,9,6.5862,14,9,2,0,D
108,3628,4,10,2,h,4,11.9394,25,2,3,0,L
105,3628,6,12,3,a,5,11.25,16,1,4,0,W
99,3629,10,13,4,h,5,10.4167,16,5,3,0,W
100,3629,2,6,1,a,1,9.6667,20,5,2,1,L
107,3630,7,18,3,h,12,7.0345,19,7,2,0,W
114,3630,1,6,0,a,4,8.4615,15,5,2,0,L
95,3631,8,22,3,h,10,6.76,6,11,1,0,W
104,3631,4,9,1,a,7,12.3043,9,7,2,0,L
101,3632,4,8,0,h,6,19.8889,14,3,3,1,L
107,3632,13,22,5,a,11,6.56,16,7,1,0,W
110,3633,6,18,1,h,11,7.129,12,11,3,0,W
97,3633,1,5,0,a,3,11.72,13,1,2,0,L
100,3634,5,14,1,h,6,7.6296,13,13,3,0,L
116,3634,9,17,3,a,6,8.3462,15,4,1,0,W
109,3635,4,16,1,h,1,14.7273,9,2,2,0,L
115,3635,7,16,2,a,4,14.8947,9,8,2,0,W
95,3636,5,20,2,h,7,6.7879,17,14,0,0,W
108,3636,3,12,0,a,5,17.6875,6,4,1,0,L
105,3637,4,17,1,h,8,10.0909,11,5,1,0,D
98,3637,1,4,1,a,3,20.2778,9,2,0,0,D
104,3638,3,9,1,h,6,12.7619,13,2,2,0,L
96,3638,4,12,2,a,11,8.2308,12,3,4,0,W
114,3639,3,8,1,h,6,12.1111,26,5,5,0,D
111,3639,5,26,1,a,17,4.6667,9,7,3,0,D
106,3640,5,18,1,h,6,11.0435,14,16,2,0,L
102,3640,3,11,2,a,2,7.2667,12,2,0,0,W
113,3641,7,22,2,h,9,4.5769,14,13,1,0,D
99,3641,3,8,2,a,3,12.0417,16,2,3,0,D
98,3642,6,17,2,h,14,12.65,8,10,1,0,W
109,3642,3,10,0,a,0,17.2381,12,2,2,0,L
102,3643,4,10,2,h,3,5.9767,19,4,2,0,D
110,3643,4,19,2,a,9,7.1176,15,10,1,0,D
